"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"New Haven County","09009","2004-2008","Black or African American","Infant","Number","Fetal Mortality",119
"New Haven County","09009","2004-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",81
"New Haven County","09009","2004-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",99
"New Haven County","09009","2004-2008","Other","Fetal","Number","Fetal Mortality",17
"New Haven County","09009","2004-2008","Other","Infant","Number","Fetal Mortality",15
"New Haven County","09009","2004-2008","White","Fetal","Number","Fetal Mortality",220
"New Haven County","09009","2004-2008","White","Infant","Number","Fetal Mortality",212
"New Haven County","09009","2005-2009","All","Fetal","Number","Fetal Mortality",328
"New Haven County","09009","2005-2009","All","Fetal","Rate","Fetal Mortality",6.5
"New Haven County","09009","2005-2009","All","Infant","Number","Fetal Mortality",361
"New Haven County","09009","2005-2009","All","Infant","Rate","Fetal Mortality",7.1
"New Haven County","09009","2005-2009","All","Neonatal","Number","Fetal Mortality",255
"New Haven County","09009","2005-2009","All","Neonatal","Rate","Fetal Mortality",5
"New Haven County","09009","2005-2009","All","Postneonatal","Number","Fetal Mortality",106
"New Haven County","09009","2005-2009","All","Postneonatal","Rate","Fetal Mortality",2.1
"New Haven County","09009","2005-2009","Black or African American","Fetal","Number","Fetal Mortality",107
"New Haven County","09009","2005-2009","Black or African American","Infant","Number","Fetal Mortality",124
"New Haven County","09009","2005-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",75
"New Haven County","09009","2005-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",97
"New Haven County","09009","2005-2009","Other","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2005-2009","Other","Infant","Number","Fetal Mortality",14
"New Haven County","09009","2005-2009","White","Fetal","Number","Fetal Mortality",203
"New Haven County","09009","2005-2009","White","Infant","Number","Fetal Mortality",204
"New Haven County","09009","2006-2010","All","Fetal","Number","Fetal Mortality",321
"New Haven County","09009","2006-2010","All","Fetal","Rate","Fetal Mortality",6.5
"New Haven County","09009","2006-2010","All","Infant","Number","Fetal Mortality",348
"New Haven County","09009","2006-2010","All","Infant","Rate","Fetal Mortality",7
"New Haven County","09009","2006-2010","All","Neonatal","Number","Fetal Mortality",253
"New Haven County","09009","2006-2010","All","Neonatal","Rate","Fetal Mortality",5.1
"New Haven County","09009","2006-2010","All","Postneonatal","Number","Fetal Mortality",95
"New Haven County","09009","2006-2010","All","Postneonatal","Rate","Fetal Mortality",1.9
"New Haven County","09009","2006-2010","Black or African American","Fetal","Number","Fetal Mortality",105
"New Haven County","09009","2006-2010","Black or African American","Infant","Number","Fetal Mortality",120
"New Haven County","09009","2006-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",70
"New Haven County","09009","2006-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",99
"New Haven County","09009","2006-2010","Other","Fetal","Number","Fetal Mortality",16
"New Haven County","09009","2006-2010","Other","Infant","Number","Fetal Mortality",15
"New Haven County","09009","2006-2010","White","Fetal","Number","Fetal Mortality",195
"New Haven County","09009","2006-2010","White","Infant","Number","Fetal Mortality",198
"New Haven County","09009","2007-2011","All","Fetal","Number","Fetal Mortality",299
"New Haven County","09009","2007-2011","All","Fetal","Rate","Fetal Mortality",6.2
"New Haven County","09009","2007-2011","All","Infant","Number","Fetal Mortality",317
"New Haven County","09009","2007-2011","All","Infant","Rate","Fetal Mortality",6.5
"New Haven County","09009","2007-2011","All","Neonatal","Number","Fetal Mortality",229
"New Haven County","09009","2007-2011","All","Neonatal","Rate","Fetal Mortality",4.7
"New Haven County","09009","2007-2011","All","Postneonatal","Number","Fetal Mortality",88
"New Haven County","09009","2007-2011","All","Postneonatal","Rate","Fetal Mortality",1.8
"New Haven County","09009","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",96
"New Haven County","09009","2007-2011","Black or African American","Infant","Number","Fetal Mortality",104
"New Haven County","09009","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",65
"New Haven County","09009","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",93
"New Haven County","09009","2007-2011","Other","Fetal","Number","Fetal Mortality",19
"New Haven County","09009","2007-2011","Other","Infant","Number","Fetal Mortality",13
"New Haven County","09009","2007-2011","White","Fetal","Number","Fetal Mortality",178
"New Haven County","09009","2007-2011","White","Infant","Number","Fetal Mortality",184
"New Haven County","09009","2008-2012","All","Fetal","Number","Fetal Mortality",295
"New Haven County","09009","2008-2012","All","Fetal","Rate","Fetal Mortality",6.3
"New Haven County","09009","2008-2012","All","Infant","Number","Fetal Mortality",294
"New Haven County","09009","2008-2012","All","Infant","Rate","Fetal Mortality",6.3
"New Haven County","09009","2008-2012","All","Neonatal","Number","Fetal Mortality",211
"New Haven County","09009","2008-2012","All","Neonatal","Rate","Fetal Mortality",4.5
"New Haven County","09009","2008-2012","All","Postneonatal","Number","Fetal Mortality",83
"New Haven County","09009","2008-2012","All","Postneonatal","Rate","Fetal Mortality",1.8
"New Haven County","09009","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",88
"New Haven County","09009","2008-2012","Black or African American","Infant","Number","Fetal Mortality",104
"New Haven County","09009","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",66
"New Haven County","09009","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",93
"New Haven County","09009","2008-2012","Other","Fetal","Number","Fetal Mortality",25
"New Haven County","09009","2008-2012","Other","Infant","Number","Fetal Mortality",10
"New Haven County","09009","2008-2012","White","Fetal","Number","Fetal Mortality",175
"New Haven County","09009","2008-2012","White","Infant","Number","Fetal Mortality",163
"New Haven County","09009","2009-2013","All","Fetal","Number","Fetal Mortality",253
"New Haven County","09009","2009-2013","All","Fetal","Rate","Fetal Mortality",5.5
"New Haven County","09009","2009-2013","All","Infant","Number","Fetal Mortality",263
"New Haven County","09009","2009-2013","All","Infant","Rate","Fetal Mortality",5.7
"New Haven County","09009","2009-2013","All","Neonatal","Number","Fetal Mortality",192
"New Haven County","09009","2009-2013","All","Neonatal","Rate","Fetal Mortality",4.2
"New Haven County","09009","2009-2013","All","Postneonatal","Number","Fetal Mortality",71
"New Haven County","09009","2009-2013","All","Postneonatal","Rate","Fetal Mortality",1.5
"New Haven County","09009","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",68
"New Haven County","09009","2009-2013","Black or African American","Infant","Number","Fetal Mortality",91
"New Haven County","09009","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",58
"New Haven County","09009","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",85
"New Haven County","09009","2009-2013","Other","Fetal","Number","Fetal Mortality",22
"New Haven County","09009","2009-2013","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2009-2013","White","Fetal","Number","Fetal Mortality",159
"New Haven County","09009","2009-2013","White","Infant","Number","Fetal Mortality",152
"New Haven County","09009","2010-2014","All","Fetal","Number","Fetal Mortality",255
"New Haven County","09009","2010-2014","All","Fetal","Rate","Fetal Mortality",5.7
"New Haven County","09009","2010-2014","All","Infant","Number","Fetal Mortality",249
"New Haven County","09009","2010-2014","All","Infant","Rate","Fetal Mortality",5.5
"New Haven County","09009","2010-2014","All","Neonatal","Number","Fetal Mortality",177
"New Haven County","09009","2010-2014","All","Neonatal","Rate","Fetal Mortality",3.9
"New Haven County","09009","2010-2014","All","Postneonatal","Number","Fetal Mortality",72
"New Haven County","09009","2010-2014","All","Postneonatal","Rate","Fetal Mortality",1.6
"New Haven County","09009","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",70
"New Haven County","09009","2010-2014","Black or African American","Infant","Number","Fetal Mortality",78
"New Haven County","09009","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",59
"New Haven County","09009","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",78
"New Haven County","09009","2010-2014","Other","Fetal","Number","Fetal Mortality",25
"New Haven County","09009","2010-2014","Other","Infant","Number","Fetal Mortality",-9999
"New Haven County","09009","2010-2014","White","Fetal","Number","Fetal Mortality",155
"New Haven County","09009","2010-2014","White","Infant","Number","Fetal Mortality",149
"New London County","09011","1999-2003","All","Fetal","Number","Fetal Mortality",73
"New London County","09011","1999-2003","All","Fetal","Rate","Fetal Mortality",4.7
"New London County","09011","1999-2003","All","Infant","Number","Fetal Mortality",107
"New London County","09011","1999-2003","All","Infant","Rate","Fetal Mortality",6.8
"New London County","09011","1999-2003","All","Neonatal","Number","Fetal Mortality",74
"New London County","09011","1999-2003","All","Neonatal","Rate","Fetal Mortality",4.7
"New London County","09011","1999-2003","All","Postneonatal","Number","Fetal Mortality",33
"New London County","09011","1999-2003","All","Postneonatal","Rate","Fetal Mortality",2.1
"New London County","09011","1999-2003","Black or African American","Fetal","Number","Fetal Mortality",10
"New London County","09011","1999-2003","Black or African American","Infant","Number","Fetal Mortality",21
"New London County","09011","1999-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","1999-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",8
"New London County","09011","1999-2003","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","1999-2003","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","1999-2003","White","Fetal","Number","Fetal Mortality",60
"New London County","09011","1999-2003","White","Infant","Number","Fetal Mortality",81
"New London County","09011","2000-2004","All","Fetal","Number","Fetal Mortality",76
"New London County","09011","2000-2004","All","Fetal","Rate","Fetal Mortality",4.8
"New London County","09011","2000-2004","All","Infant","Number","Fetal Mortality",107
"New London County","09011","2000-2004","All","Infant","Rate","Fetal Mortality",6.8
"New London County","09011","2000-2004","All","Neonatal","Number","Fetal Mortality",74
"New London County","09011","2000-2004","All","Neonatal","Rate","Fetal Mortality",4.7
"New London County","09011","2000-2004","All","Postneonatal","Number","Fetal Mortality",33
"New London County","09011","2000-2004","All","Postneonatal","Rate","Fetal Mortality",2.1
"New London County","09011","2000-2004","Black or African American","Fetal","Number","Fetal Mortality",9
"New London County","09011","2000-2004","Black or African American","Infant","Number","Fetal Mortality",24
"New London County","09011","2000-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"New London County","09011","2000-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New London County","09011","2000-2004","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2000-2004","Other","Infant","Number","Fetal Mortality",6
"New London County","09011","2000-2004","White","Fetal","Number","Fetal Mortality",62
"New London County","09011","2000-2004","White","Infant","Number","Fetal Mortality",77
"New London County","09011","2001-2005","All","Fetal","Number","Fetal Mortality",82
"New London County","09011","2001-2005","All","Fetal","Rate","Fetal Mortality",5.2
"New London County","09011","2001-2005","All","Infant","Number","Fetal Mortality",98
"New London County","09011","2001-2005","All","Infant","Rate","Fetal Mortality",6.2
"New London County","09011","2001-2005","All","Neonatal","Number","Fetal Mortality",71
"New London County","09011","2001-2005","All","Neonatal","Rate","Fetal Mortality",4.5
"New London County","09011","2001-2005","All","Postneonatal","Number","Fetal Mortality",27
"New London County","09011","2001-2005","All","Postneonatal","Rate","Fetal Mortality",1.7
"New London County","09011","2001-2005","Black or African American","Fetal","Number","Fetal Mortality",9
"New London County","09011","2001-2005","Black or African American","Infant","Number","Fetal Mortality",20
"New London County","09011","2001-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",11
"New London County","09011","2001-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"New London County","09011","2001-2005","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2001-2005","Other","Infant","Number","Fetal Mortality",7
"New London County","09011","2001-2005","White","Fetal","Number","Fetal Mortality",68
"New London County","09011","2001-2005","White","Infant","Number","Fetal Mortality",71
"New London County","09011","2002-2006","All","Fetal","Number","Fetal Mortality",86
"New London County","09011","2002-2006","All","Fetal","Rate","Fetal Mortality",5.5
"New London County","09011","2002-2006","All","Infant","Number","Fetal Mortality",93
"New London County","09011","2002-2006","All","Infant","Rate","Fetal Mortality",5.9
"New London County","09011","2002-2006","All","Neonatal","Number","Fetal Mortality",66
"New London County","09011","2002-2006","All","Neonatal","Rate","Fetal Mortality",4.2
"New London County","09011","2002-2006","All","Postneonatal","Number","Fetal Mortality",27
"New London County","09011","2002-2006","All","Postneonatal","Rate","Fetal Mortality",1.7
"New London County","09011","2002-2006","Black or African American","Fetal","Number","Fetal Mortality",11
"New London County","09011","2002-2006","Black or African American","Infant","Number","Fetal Mortality",20
"New London County","09011","2002-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",10
"New London County","09011","2002-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",14
"New London County","09011","2002-2006","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2002-2006","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2002-2006","White","Fetal","Number","Fetal Mortality",70
"New London County","09011","2002-2006","White","Infant","Number","Fetal Mortality",68
"New London County","09011","2003-2007","All","Fetal","Number","Fetal Mortality",84
"New London County","09011","2003-2007","All","Fetal","Rate","Fetal Mortality",5.4
"New London County","09011","2003-2007","All","Infant","Number","Fetal Mortality",89
"New London County","09011","2003-2007","All","Infant","Rate","Fetal Mortality",5.7
"New London County","09011","2003-2007","All","Neonatal","Number","Fetal Mortality",62
"New London County","09011","2003-2007","All","Neonatal","Rate","Fetal Mortality",4
"New London County","09011","2003-2007","All","Postneonatal","Number","Fetal Mortality",27
"New London County","09011","2003-2007","All","Postneonatal","Rate","Fetal Mortality",1.7
"New London County","09011","2003-2007","Black or African American","Fetal","Number","Fetal Mortality",9
"New London County","09011","2003-2007","Black or African American","Infant","Number","Fetal Mortality",15
"New London County","09011","2003-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",11
"New London County","09011","2003-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New London County","09011","2003-2007","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2003-2007","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2003-2007","White","Fetal","Number","Fetal Mortality",70
"New London County","09011","2003-2007","White","Infant","Number","Fetal Mortality",68
"New London County","09011","2004-2008","All","Fetal","Number","Fetal Mortality",84
"New London County","09011","2004-2008","All","Fetal","Rate","Fetal Mortality",5.5
"New London County","09011","2004-2008","All","Infant","Number","Fetal Mortality",89
"New London County","09011","2004-2008","All","Infant","Rate","Fetal Mortality",5.8
"New London County","09011","2004-2008","All","Neonatal","Number","Fetal Mortality",64
"New London County","09011","2004-2008","All","Neonatal","Rate","Fetal Mortality",4.2
"New London County","09011","2004-2008","All","Postneonatal","Number","Fetal Mortality",25
"New London County","09011","2004-2008","All","Postneonatal","Rate","Fetal Mortality",1.6
"New London County","09011","2004-2008","Black or African American","Fetal","Number","Fetal Mortality",8
"New London County","09011","2004-2008","Black or African American","Infant","Number","Fetal Mortality",12
"New London County","09011","2004-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",11
"New London County","09011","2004-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",12
"New London County","09011","2004-2008","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2004-2008","Other","Infant","Number","Fetal Mortality",6
"New London County","09011","2004-2008","White","Fetal","Number","Fetal Mortality",72
"New London County","09011","2004-2008","White","Infant","Number","Fetal Mortality",69
"New London County","09011","2005-2009","All","Fetal","Number","Fetal Mortality",77
"New London County","09011","2005-2009","All","Fetal","Rate","Fetal Mortality",5.1
"New London County","09011","2005-2009","All","Infant","Number","Fetal Mortality",84
"New London County","09011","2005-2009","All","Infant","Rate","Fetal Mortality",5.6
"New London County","09011","2005-2009","All","Neonatal","Number","Fetal Mortality",61
"New London County","09011","2005-2009","All","Neonatal","Rate","Fetal Mortality",4.1
"New London County","09011","2005-2009","All","Postneonatal","Number","Fetal Mortality",23
"New London County","09011","2005-2009","All","Postneonatal","Rate","Fetal Mortality",1.5
"New London County","09011","2005-2009","Black or African American","Fetal","Number","Fetal Mortality",8
"New London County","09011","2005-2009","Black or African American","Infant","Number","Fetal Mortality",8
"New London County","09011","2005-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",10
"New London County","09011","2005-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",8
"New London County","09011","2005-2009","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2005-2009","Other","Infant","Number","Fetal Mortality",6
"New London County","09011","2005-2009","White","Fetal","Number","Fetal Mortality",66
"New London County","09011","2005-2009","White","Infant","Number","Fetal Mortality",68
"New London County","09011","2006-2010","All","Fetal","Number","Fetal Mortality",72
"New London County","09011","2006-2010","All","Fetal","Rate","Fetal Mortality",4.9
"New London County","09011","2006-2010","All","Infant","Number","Fetal Mortality",82
"New London County","09011","2006-2010","All","Infant","Rate","Fetal Mortality",5.6
"New London County","09011","2006-2010","All","Neonatal","Number","Fetal Mortality",61
"New London County","09011","2006-2010","All","Neonatal","Rate","Fetal Mortality",4.2
"New London County","09011","2006-2010","All","Postneonatal","Number","Fetal Mortality",21
"New London County","09011","2006-2010","All","Postneonatal","Rate","Fetal Mortality",1.4
"New London County","09011","2006-2010","Black or African American","Fetal","Number","Fetal Mortality",8
"New London County","09011","2006-2010","Black or African American","Infant","Number","Fetal Mortality",8
"New London County","09011","2006-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New London County","09011","2006-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"New London County","09011","2006-2010","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2006-2010","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2006-2010","White","Fetal","Number","Fetal Mortality",61
"New London County","09011","2006-2010","White","Infant","Number","Fetal Mortality",67
"New London County","09011","2007-2011","All","Fetal","Number","Fetal Mortality",69
"New London County","09011","2007-2011","All","Fetal","Rate","Fetal Mortality",4.8
"New London County","09011","2007-2011","All","Infant","Number","Fetal Mortality",78
"New London County","09011","2007-2011","All","Infant","Rate","Fetal Mortality",5.4
"New London County","09011","2007-2011","All","Neonatal","Number","Fetal Mortality",62
"New London County","09011","2007-2011","All","Neonatal","Rate","Fetal Mortality",4.3
"New London County","09011","2007-2011","All","Postneonatal","Number","Fetal Mortality",16
"New London County","09011","2007-2011","All","Postneonatal","Rate","Fetal Mortality",1.1
"New London County","09011","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",7
"New London County","09011","2007-2011","Black or African American","Infant","Number","Fetal Mortality",8
"New London County","09011","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",11
"New London County","09011","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",10
"New London County","09011","2007-2011","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2007-2011","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2007-2011","White","Fetal","Number","Fetal Mortality",58
"New London County","09011","2007-2011","White","Infant","Number","Fetal Mortality",63
"New London County","09011","2008-2012","All","Fetal","Number","Fetal Mortality",69
"New London County","09011","2008-2012","All","Fetal","Rate","Fetal Mortality",4.9
"New London County","09011","2008-2012","All","Infant","Number","Fetal Mortality",73
"New London County","09011","2008-2012","All","Infant","Rate","Fetal Mortality",5.2
"New London County","09011","2008-2012","All","Neonatal","Number","Fetal Mortality",57
"New London County","09011","2008-2012","All","Neonatal","Rate","Fetal Mortality",4
"New London County","09011","2008-2012","All","Postneonatal","Number","Fetal Mortality",16
"New London County","09011","2008-2012","All","Postneonatal","Rate","Fetal Mortality",1.1
"New London County","09011","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",8
"New London County","09011","2008-2012","Black or African American","Infant","Number","Fetal Mortality",9
"New London County","09011","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New London County","09011","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"New London County","09011","2008-2012","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2008-2012","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2008-2012","White","Fetal","Number","Fetal Mortality",55
"New London County","09011","2008-2012","White","Infant","Number","Fetal Mortality",58
"New London County","09011","2009-2013","All","Fetal","Number","Fetal Mortality",62
"New London County","09011","2009-2013","All","Fetal","Rate","Fetal Mortality",4.5
"New London County","09011","2009-2013","All","Infant","Number","Fetal Mortality",71
"New London County","09011","2009-2013","All","Infant","Rate","Fetal Mortality",5.1
"New London County","09011","2009-2013","All","Neonatal","Number","Fetal Mortality",52
"New London County","09011","2009-2013","All","Neonatal","Rate","Fetal Mortality",3.8
"New London County","09011","2009-2013","All","Postneonatal","Number","Fetal Mortality",19
"New London County","09011","2009-2013","All","Postneonatal","Rate","Fetal Mortality",1.4
"New London County","09011","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",7
"New London County","09011","2009-2013","Black or African American","Infant","Number","Fetal Mortality",13
"New London County","09011","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New London County","09011","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New London County","09011","2009-2013","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2009-2013","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2009-2013","White","Fetal","Number","Fetal Mortality",49
"New London County","09011","2009-2013","White","Infant","Number","Fetal Mortality",52
"New London County","09011","2010-2014","All","Fetal","Number","Fetal Mortality",61
"New London County","09011","2010-2014","All","Fetal","Rate","Fetal Mortality",4.4
"New London County","09011","2010-2014","All","Infant","Number","Fetal Mortality",64
"New London County","09011","2010-2014","All","Infant","Rate","Fetal Mortality",4.7
"New London County","09011","2010-2014","All","Neonatal","Number","Fetal Mortality",48
"New London County","09011","2010-2014","All","Neonatal","Rate","Fetal Mortality",3.5
"New London County","09011","2010-2014","All","Postneonatal","Number","Fetal Mortality",16
"New London County","09011","2010-2014","All","Postneonatal","Rate","Fetal Mortality",1.2
"New London County","09011","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",6
"New London County","09011","2010-2014","Black or African American","Infant","Number","Fetal Mortality",12
"New London County","09011","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New London County","09011","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",13
"New London County","09011","2010-2014","Other","Fetal","Number","Fetal Mortality",-9999
"New London County","09011","2010-2014","Other","Infant","Number","Fetal Mortality",-9999
"New London County","09011","2010-2014","White","Fetal","Number","Fetal Mortality",50
"New London County","09011","2010-2014","White","Infant","Number","Fetal Mortality",47
"Tolland County","09013","1999-2003","All","Fetal","Number","Fetal Mortality",20
"Tolland County","09013","1999-2003","All","Fetal","Rate","Fetal Mortality",2.7
"Tolland County","09013","1999-2003","All","Infant","Number","Fetal Mortality",41
"Tolland County","09013","1999-2003","All","Infant","Rate","Fetal Mortality",5.5
"Tolland County","09013","1999-2003","All","Neonatal","Number","Fetal Mortality",33
"Tolland County","09013","1999-2003","All","Neonatal","Rate","Fetal Mortality",4.5
"Tolland County","09013","1999-2003","All","Postneonatal","Number","Fetal Mortality",8
"Tolland County","09013","1999-2003","All","Postneonatal","Rate","Fetal Mortality",1.1
"Tolland County","09013","1999-2003","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","1999-2003","Black or African American","Infant","Number","Fetal Mortality",0
"Tolland County","09013","1999-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","1999-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","1999-2003","Other","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","1999-2003","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","1999-2003","White","Fetal","Number","Fetal Mortality",20
"Tolland County","09013","1999-2003","White","Infant","Number","Fetal Mortality",41
"Tolland County","09013","2000-2004","All","Fetal","Number","Fetal Mortality",20
"Tolland County","09013","2000-2004","All","Fetal","Rate","Fetal Mortality",2.8
"Tolland County","09013","2000-2004","All","Infant","Number","Fetal Mortality",38
"Tolland County","09013","2000-2004","All","Infant","Rate","Fetal Mortality",5.2
"Tolland County","09013","2000-2004","All","Neonatal","Number","Fetal Mortality",28
"Tolland County","09013","2000-2004","All","Neonatal","Rate","Fetal Mortality",3.8
"Tolland County","09013","2000-2004","All","Postneonatal","Number","Fetal Mortality",10
"Tolland County","09013","2000-2004","All","Postneonatal","Rate","Fetal Mortality",1.4
"Tolland County","09013","2000-2004","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2000-2004","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2000-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2000-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2000-2004","Other","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2000-2004","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2000-2004","White","Fetal","Number","Fetal Mortality",20
"Tolland County","09013","2000-2004","White","Infant","Number","Fetal Mortality",36
"Tolland County","09013","2001-2005","All","Fetal","Number","Fetal Mortality",22
"Tolland County","09013","2001-2005","All","Fetal","Rate","Fetal Mortality",3.1
"Tolland County","09013","2001-2005","All","Infant","Number","Fetal Mortality",32
"Tolland County","09013","2001-2005","All","Infant","Rate","Fetal Mortality",4.5
"Tolland County","09013","2001-2005","All","Neonatal","Number","Fetal Mortality",24
"Tolland County","09013","2001-2005","All","Neonatal","Rate","Fetal Mortality",3.3
"Tolland County","09013","2001-2005","All","Postneonatal","Number","Fetal Mortality",8
"Tolland County","09013","2001-2005","All","Postneonatal","Rate","Fetal Mortality",1.1
"Tolland County","09013","2001-2005","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2001-2005","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2001-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2001-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2001-2005","Other","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2001-2005","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2001-2005","White","Fetal","Number","Fetal Mortality",22
"Tolland County","09013","2001-2005","White","Infant","Number","Fetal Mortality",30
"Tolland County","09013","2002-2006","All","Fetal","Number","Fetal Mortality",23
"Tolland County","09013","2002-2006","All","Fetal","Rate","Fetal Mortality",3.2
"Tolland County","09013","2002-2006","All","Infant","Number","Fetal Mortality",34
"Tolland County","09013","2002-2006","All","Infant","Rate","Fetal Mortality",4.8
"Tolland County","09013","2002-2006","All","Neonatal","Number","Fetal Mortality",28
"Tolland County","09013","2002-2006","All","Neonatal","Rate","Fetal Mortality",4
"Tolland County","09013","2002-2006","All","Postneonatal","Number","Fetal Mortality",6
"Tolland County","09013","2002-2006","All","Postneonatal","Rate","Fetal Mortality",0.8
"Tolland County","09013","2002-2006","Black or African American","Fetal","Number","Fetal Mortality",0
"Tolland County","09013","2002-2006","Black or African American","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2002-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2002-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Tolland County","09013","2002-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Tolland County","09013","2002-2006","Other","Infant","Number","Fetal Mortality",0
"Tolland County","09013","2002-2006","White","Fetal","Number","Fetal Mortality",22
"Tolland County","09013","2002-2006","White","Infant","Number","Fetal Mortality",30
"Tolland County","09013","2003-2007","All","Fetal","Number","Fetal Mortality",28
"Tolland County","09013","2003-2007","All","Fetal","Rate","Fetal Mortality",4
"Tolland County","09013","2003-2007","All","Infant","Number","Fetal Mortality",33
"Tolland County","09013","2003-2007","All","Infant","Rate","Fetal Mortality",4.7
